-0.000000000000000000e+00,2.740965366363525391e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.824952363967895508e+00,1.486406445503234863e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.864366382360458374e-01,2.204059809446334839e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.243718802928924561e-01,0.000000000000000000e+00,-2.251177281141281128e-01,0.000000000000000000e+00,2.042765170335769653e-01,-0.000000000000000000e+00,-1.866579800844192505e-01,-1.954578012228012085e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.735782623291015625e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.760464459657669067e-01,0.000000000000000000e+00,-2.470049411058425903e-01,-2.486562877893447876e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.909397244453430176e-01,2.343457490205764771e-01,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.572340071201324463e-01,0.000000000000000000e+00,-6.152693629264831543e-01,8.886664509773254395e-01,-6.173550486564636230e-01,-0.000000000000000000e+00,0.000000000000000000e+00,2.112743705511093140e-01,-2.198881357908248901e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.905560016632080078e+00,2.048500925302505493e-01,-0.000000000000000000e+00,5.656260967254638672e+00,-3.594534158706665039e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.195129692554473877e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.238941043615341187e-01,0.000000000000000000e+00,2.210964411497116089e-01,-2.072290927171707153e-01,-0.000000000000000000e+00,4.725368499755859375e+00,-0.000000000000000000e+00
1.666113257408142090e+00,-0.000000000000000000e+00,1.695412844419479370e-01,-0.000000000000000000e+00,-1.834599077701568604e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.497583627700805664e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.209709286689758301e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.355380296707153320e-01,-3.338312149047851562e+01,1.890702396631240845e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.895303279161453247e-01,2.267567366361618042e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.293254196643829346e-01,-1.708638906478881836e+00,1.778440028429031372e-01,1.852735131978988647e-01,1.949055045843124390e-01,-2.190109640359878540e-01,-2.031782716512680054e-01,2.092650383710861206e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-1.510307788848876953e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.499723941087722778e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.758933365345001221e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.054483532905578613e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.949567794799804688e-01,2.417488545179367065e-01,-2.058729231357574463e-01,0.000000000000000000e+00,1.965109854936599731e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.034654021263122559e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427487120963633060e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.435759842395782471e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.677508503198623657e-01,-1.711669713258743286e-01,2.207812517881393433e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.350448071956634521e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.189281940460205078e+00,2.991305589675903320e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.828622519969940186e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.733469367027282715e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.298145204782485962e-01,-0.000000000000000000e+00,0.000000000000000000e+00,2.125267684459686279e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,8.855755329132080078e-01,-2.375212013721466064e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.315435171127319336e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.319233059883117676e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879501491785049438e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.225261479616165161e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.015376210212707520e+00,9.829724311828613281e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.156179100275039673e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.015311717987060547e-01,3.495766162872314453e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.759997725486755371e-01,2.046982049942016602e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.958612948656082153e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-7.160553336143493652e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.678449064493179321e-01,8.863156288862228394e-02,3.362382888793945312e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.826951205730438232e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-8.738894462585449219e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.444373726844787598e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.027508318424224854e-01,-2.258982360363006592e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.185305953025817871e-01,0.000000000000000000e+00,2.523684024810791016e+00,-1.800875663757324219e+00,-0.000000000000000000e+00,1.721900999546051025e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.849847197532653809e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.659311771392822266e+00,-0.000000000000000000e+00,-1.717908978462219238e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,1.925941467285156250e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.795716583728790283e-01,-3.132548928260803223e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.994994282722473145e-01,-0.000000000000000000e+00,4.309860765933990479e-01,-0.000000000000000000e+00,2.457027435302734375e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.374315619468688965e+00,-0.000000000000000000e+00,1.831831485033035278e-01,-0.000000000000000000e+00,-2.282028496265411377e-01,-1.911857277154922485e-01,-0.000000000000000000e+00,1.971148252487182617e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.461367130279541016e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.071758806705474854e-01,-1.825471520423889160e-01,0.000000000000000000e+00,-1.926255822181701660e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.540417909622192383e+00,-2.570876777172088623e-01,-0.000000000000000000e+00,3.591850399971008301e-02,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.074072510004043579e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,1.391816735267639160e+00,0.000000000000000000e+00,2.157483547925949097e-01,2.219802588224411011e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.285377383232116699e-01,-1.916695594787597656e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.170094698667526245e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.299044430255889893e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.896496295928955078e+00,0.000000000000000000e+00,-2.006697952747344971e-01,1.330751419067382812e+00,-1.964818090200424194e-01,0.000000000000000000e+00,-4.370166301727294922e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.382102459669113159e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.851520687341690063e-01,-2.244361340999603271e-01,-0.000000000000000000e+00,5.631799697875976562e+00,2.195215940475463867e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.769184708595275879e-01,2.436672151088714600e-01,-0.000000000000000000e+00,-2.039676755666732788e-01,-2.285359352827072144e-01,-5.322343111038208008e-02,0.000000000000000000e+00,2.161494940519332886e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.626061946153640747e-01,-0.000000000000000000e+00,-1.654978543519973755e-01,2.339488416910171509e-01,2.078197896480560303e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.198994010686874390e-01,-0.000000000000000000e+00,9.755564481019973755e-02,0.000000000000000000e+00,-0.000000000000000000e+00,1.646838933229446411e-01,-0.000000000000000000e+00,-2.068794518709182739e-01,1.770502328872680664e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.942215412855148315e-01,0.000000000000000000e+00,-2.045395225286483765e-01,2.225656360387802124e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.058885842561721802e-01,-0.000000000000000000e+00,-3.183500170707702637e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.079646229743957520e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.923281431198120117e-01,0.000000000000000000e+00,-1.630340218544006348e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.891993731260299683e-01,-1.719894260168075562e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.924263983964920044e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.994305014610290527e+00,2.421139955520629883e+00,-0.000000000000000000e+00,1.705889850854873657e-01,3.903338611125946045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.706720739603042603e-01,-0.000000000000000000e+00,0.000000000000000000e+00,2.161488682031631470e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.950454264879226685e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-8.724001646041870117e-01
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.318009436130523682e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.411891937255859375e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.798515319824218750e-01,-1.878204643726348877e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.894962310791015625e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.668964475393295288e-01,-2.455863475799560547e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.776732921600341797e+00,0.000000000000000000e+00,2.087101936340332031e-01,2.213252037763595581e-01,-1.989004015922546387e-01,0.000000000000000000e+00,2.261020988225936890e-01,-0.000000000000000000e+00,0.000000000000000000e+00,4.315906047821044922e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.832677423954010010e-01,-0.000000000000000000e+00,-2.168327569961547852e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.851956546306610107e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.353810310363769531e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.297439277172088623e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.847314983606338501e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.433893203735351562e+00,4.123971462249755859e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.917808353900909424e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-5.721680164337158203e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.988836526870727539e-01,-2.422992140054702759e-01,5.934477329254150391e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.686727553606033325e-01,-0.000000000000000000e+00,-1.871304512023925781e-01,-0.000000000000000000e+00,-1.726273894309997559e-01,0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.180389314889907837e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.340597748756408691e+00,0.000000000000000000e+00,1.754101514816284180e-01,-1.699244678020477295e-01,0.000000000000000000e+00,-0.000000000000000000e+00,9.608397632837295532e-02,-3.746293187141418457e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.233188897371292114e-01,-0.000000000000000000e+00,2.371163815259933472e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.709589600563049316e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.444826602935791016e+00,-1.054030895233154297e+00,0.000000000000000000e+00,8.438709974288940430e-01,-0.000000000000000000e+00,0.000000000000000000e+00,2.374714136123657227e+00,-1.874995678663253784e-01,0.000000000000000000e+00,2.426687926054000854e-01,0.000000000000000000e+00,2.330995500087738037e-01,-2.321896404027938843e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
